id,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,flight_terminal,empty_spaces,air_classes,count_date,type_mc,flight_datetime_start,flight_datetime_finish,C_vc,index
820,D,2019-05-17 20:15:00,SU,2092,I,BEG,32A,158,119,11,2,39,Narrow_Body,5,away,2019-05-17 19:10:00,2019-05-17 20:15:00,1600,730
821,A,2019-05-17 20:15:00,SU,2407,I,FCO,73H,158,70,8,3,88,Narrow_Body,5,away,2019-05-17 20:15:00,2019-05-17 21:20:00,1500,848
822,A,2019-05-17 20:15:00,SU,2467,I,BUD,32A,158,130,76,2,28,Narrow_Body,5,away,2019-05-17 20:15:00,2019-05-17 21:20:00,1550,879
823,D,2019-05-17 20:20:00,B2,978,I,MSQ,E95,107,102,77,3,5,Regional,4,away,2019-05-17 19:30:00,2019-05-17 20:20:00,1300,256
824,A,2019-05-17 20:20:00,SU,1769,D,PEE,32A,158,155,193,1,3,Narrow_Body,4,away,2019-05-17 20:20:00,2019-05-17 21:25:00,1550,623
825,A,2019-05-17 20:20:00,KM,560,I,MLA,320,168,97,9,5,71,Narrow_Body,4,away,2019-05-17 20:20:00,2019-05-17 21:25:00,1550,209
826,A,2019-05-17 20:20:00,N4,1804,I,AYT,772,440,352,78,2,88,Wide_Body,4,away,2019-05-17 20:20:00,2019-05-17 21:40:00,2450,626
827,A,2019-05-17 20:25:00,SU,1193,D,KZN,SU9,87,75,88,1,12,Regional,5,away,2019-05-17 20:25:00,2019-05-17 21:15:00,1250,350
828,D,2019-05-17 20:25:00,SU,1480,D,KJA,32A,158,151,88,1,7,Narrow_Body,5,away,2019-05-17 19:20:00,2019-05-17 20:25:00,1550,538
829,D,2019-05-17 20:25:00,SU,2180,I,GOT,SU9,87,24,80,3,63,Regional,5,away,2019-05-17 19:35:00,2019-05-17 20:25:00,1300,776
830,A,2019-05-17 20:25:00,SU,1105,D,KRR,73H,158,140,88,1,18,Narrow_Body,5,away,2019-05-17 20:25:00,2019-05-17 21:30:00,1550,288
831,D,2019-05-17 20:25:00,SU,1340,D,GOJ,32A,158,143,88,1,15,Narrow_Body,5,away,2019-05-17 19:20:00,2019-05-17 20:25:00,1550,446
832,A,2019-05-17 20:30:00,SU,1175,D,ASF,32A,158,148,88,1,10,Narrow_Body,5,away,2019-05-17 20:30:00,2019-05-17 21:35:00,1550,338
833,D,2019-05-17 20:30:00,AY,714,I,HEL,E90,100,34,82,3,66,Regional,5,away,2019-05-17 19:40:00,2019-05-17 20:30:00,1300,230
834,A,2019-05-17 20:30:00,N4,418,I,KQT,73H,189,123,74,2,66,Narrow_Body,5,away,2019-05-17 20:30:00,2019-05-17 21:35:00,1550,168
835,A,2019-05-17 20:30:00,SU,1023,D,VOZ,SU9,87,84,190,1,3,Regional,5,away,2019-05-17 20:30:00,2019-05-17 21:20:00,1250,270
836,D,2019-05-17 20:30:00,SU,30,D,LED,73H,158,153,88,1,5,Narrow_Body,5,away,2019-05-17 19:25:00,2019-05-17 20:30:00,1550,26
837,A,2019-05-17 20:35:00,SU,2463,I,CDG,320,140,119,6,3,21,Narrow_Body,5,away,2019-05-17 20:35:00,2019-05-17 21:40:00,1500,877
838,D,2019-05-17 20:35:00,SU,1548,D,OVB,32A,158,147,195,1,11,Narrow_Body,5,away,2019-05-17 19:30:00,2019-05-17 20:35:00,1550,574
839,A,2019-05-17 20:35:00,SU,1155,D,ROV,32A,158,154,88,1,4,Narrow_Body,5,away,2019-05-17 20:35:00,2019-05-17 21:40:00,1550,326
840,A,2019-05-17 20:35:00,SU,2127,I,HER,320,140,112,7,5,28,Narrow_Body,5,away,2019-05-17 20:35:00,2019-05-17 21:40:00,1550,749
841,D,2019-05-17 20:35:00,SU,1702,D,VVO,333,296,237,7,3,59,Wide_Body,5,away,2019-05-17 19:15:00,2019-05-17 20:35:00,1900,608
842,D,2019-05-17 20:40:00,SU,1868,I,EVN,73H,158,139,83,3,19,Narrow_Body,5,away,2019-05-17 19:35:00,2019-05-17 20:40:00,1600,657
843,A,2019-05-17 20:40:00,SU,1143,D,AAQ,32A,158,157,87,1,1,Narrow_Body,5,away,2019-05-17 20:40:00,2019-05-17 21:45:00,1550,316
844,D,2019-05-17 20:40:00,BT,423,I,RIX,CS3,145,132,84,5,13,Narrow_Body,5,away,2019-05-17 19:35:00,2019-05-17 20:40:00,1600,170
845,D,2019-05-17 20:40:00,LO,678,I,WAW,E95,112,76,10,5,36,Regional,5,away,2019-05-17 19:50:00,2019-05-17 20:40:00,1250,226
846,A,2019-05-17 20:40:00,SU,1445,D,IKT,73H,158,155,194,1,3,Narrow_Body,5,away,2019-05-17 20:40:00,2019-05-17 21:45:00,1550,523
847,D,2019-05-17 20:45:00,SU,250,I,ICN,77W,402,380,19,3,22,Wide_Body,5,jetbridge,2019-05-17 19:45:00,2019-05-17 20:45:00,2250,128
848,A,2019-05-17 20:45:00,SU,1843,I,MSQ,32B,183,175,75,2,8,Narrow_Body,5,away,2019-05-17 20:45:00,2019-05-17 21:50:00,1750,638
849,A,2019-05-17 20:45:00,SU,2165,I,VNO,SU9,87,70,7,3,17,Regional,5,away,2019-05-17 20:45:00,2019-05-17 21:35:00,1200,771
850,D,2019-05-17 20:45:00,SU,1870,I,TAS,333,296,250,7,3,46,Wide_Body,5,away,2019-05-17 19:25:00,2019-05-17 20:45:00,2000,659
851,D,2019-05-17 20:45:00,SU,400,I,CAI,32B,183,79,75,2,104,Narrow_Body,5,away,2019-05-17 19:40:00,2019-05-17 20:45:00,1550,165
852,D,2019-05-17 20:50:00,SU,1140,D,AER,32A,158,134,196,1,24,Narrow_Body,4,away,2019-05-17 19:45:00,2019-05-17 20:50:00,1550,313
853,D,2019-05-17 20:50:00,SU,1894,I,OSS,73H,158,158,79,3,0,Narrow_Body,4,away,2019-05-17 19:45:00,2019-05-17 20:50:00,1600,670
854,A,2019-05-17 20:50:00,SU,521,I,DWC,73H,158,152,7,5,6,Narrow_Body,4,away,2019-05-17 20:50:00,2019-05-17 21:55:00,1550,196
855,A,2019-05-17 20:50:00,SU,25,D,LED,32A,158,155,86,1,3,Narrow_Body,4,away,2019-05-17 20:50:00,2019-05-17 21:55:00,1550,21
856,D,2019-05-17 20:55:00,SU,1314,D,MRV,73H,158,137,197,1,21,Narrow_Body,6,away,2019-05-17 19:50:00,2019-05-17 20:55:00,1550,431
857,A,2019-05-17 20:55:00,D2,153,D,CEE,SU9,100,80,1,3,20,Regional,6,away,2019-05-17 20:55:00,2019-05-17 21:45:00,1200,62
858,A,2019-05-17 20:55:00,SU,1507,D,TJM,32A,158,158,89,1,0,Narrow_Body,6,away,2019-05-17 20:55:00,2019-05-17 22:00:00,1550,555
859,D,2019-05-17 20:55:00,EO,301,D,BQS,763,290,189,1,3,101,Wide_Body,6,away,2019-05-17 19:35:00,2019-05-17 20:55:00,1900,142
860,D,2019-05-17 20:55:00,SU,2038,I,OTP,SU9,87,46,81,5,41,Regional,6,away,2019-05-17 20:05:00,2019-05-17 20:55:00,1300,714
861,A,2019-05-17 20:55:00,SU,1435,D,MQF,SU9,87,57,90,1,30,Regional,6,away,2019-05-17 20:55:00,2019-05-17 21:45:00,1250,513
862,D,2019-05-17 21:00:00,SU,32,D,LED,32A,158,152,198,1,6,Narrow_Body,5,away,2019-05-17 19:55:00,2019-05-17 21:00:00,1550,28
863,D,2019-05-17 21:00:00,SU,1946,I,ALA,321,170,119,20,3,51,Narrow_Body,5,jetbridge,2019-05-17 20:10:00,2019-05-17 21:00:00,1650,676
864,A,2019-05-17 21:00:00,SU,1065,D,NAL,32A,158,129,195,1,29,Narrow_Body,5,away,2019-05-17 21:00:00,2019-05-17 22:05:00,1550,280
865,D,2019-05-17 21:00:00,SU,1626,D,SIP,73H,158,154,195,1,4,Narrow_Body,5,away,2019-05-17 19:55:00,2019-05-17 21:00:00,1550,586
866,A,2019-05-17 21:00:00,KC,875,I,ALA,321,179,158,1,5,21,Narrow_Body,5,away,2019-05-17 21:00:00,2019-05-17 22:05:00,1550,239
867,A,2019-05-17 21:05:00,SU,1363,D,RTW,SU9,87,82,191,1,5,Regional,3,away,2019-05-17 21:05:00,2019-05-17 21:55:00,1250,459
868,D,2019-05-17 21:05:00,FV,6297,D,KHV,77W,457,214,13,3,243,Wide_Body,3,jetbridge,2019-05-17 20:05:00,2019-05-17 21:05:00,2050,993
869,A,2019-05-17 21:05:00,SU,1325,D,MMK,32A,158,127,195,1,31,Narrow_Body,3,away,2019-05-17 21:05:00,2019-05-17 22:10:00,1550,438
870,D,2019-05-17 21:10:00,SU,1368,D,STW,SU9,87,77,199,1,10,Regional,3,away,2019-05-17 20:20:00,2019-05-17 21:10:00,1250,464
871,A,2019-05-17 21:10:00,SU,1249,D,REN,73H,158,150,196,1,8,Narrow_Body,3,away,2019-05-17 21:10:00,2019-05-17 22:15:00,1550,392
872,D,2019-05-17 21:10:00,SU,510,I,BEY,321,170,75,42,2,95,Narrow_Body,3,away,2019-05-17 20:05:00,2019-05-17 21:10:00,1700,192
873,D,2019-05-17 21:15:00,SU,2108,I,VNO,32A,158,105,43,5,53,Narrow_Body,4,away,2019-05-17 20:10:00,2019-05-17 21:15:00,1650,739
874,D,2019-05-17 21:15:00,CZ,356,I,CAN,332,260,177,21,3,83,Wide_Body,4,jetbridge,2019-05-17 20:15:00,2019-05-17 21:15:00,2050,155
875,D,2019-05-17 21:15:00,SU,2134,I,IST,73H,158,66,22,3,92,Narrow_Body,4,jetbridge,2019-05-17 20:25:00,2019-05-17 21:15:00,1650,754
876,A,2019-05-17 21:15:00,SU,1259,D,UFA,SU9,87,85,192,1,2,Regional,4,away,2019-05-17 21:15:00,2019-05-17 22:05:00,1250,398
877,A,2019-05-17 21:20:00,KC,873,I,TSE,32Q,179,177,2,5,2,Narrow_Body,4,away,2019-05-17 21:20:00,2019-05-17 22:25:00,1750,237
878,D,2019-05-17 21:20:00,SU,204,I,PEK,77W,402,332,23,3,70,Wide_Body,4,jetbridge,2019-05-17 20:20:00,2019-05-17 21:20:00,2250,98
879,A,2019-05-17 21:20:00,SU,1011,D,KGD,32A,158,150,190,1,8,Narrow_Body,4,away,2019-05-17 21:20:00,2019-05-17 22:25:00,1550,268
880,A,2019-05-17 21:20:00,SU,1625,D,SIP,32A,158,108,197,1,50,Narrow_Body,4,away,2019-05-17 21:20:00,2019-05-17 22:25:00,1550,585
881,D,2019-05-17 21:25:00,SU,1450,D,KEJ,32B,183,115,11,3,68,Narrow_Body,3,away,2019-05-17 20:20:00,2019-05-17 21:25:00,1500,524
882,D,2019-05-17 21:25:00,SU,1442,D,IKT,332,229,181,15,3,48,Wide_Body,3,jetbridge,2019-05-17 20:25:00,2019-05-17 21:25:00,2050,520
883,A,2019-05-17 21:25:00,SU,2015,I,PRG,73H,158,105,3,3,53,Narrow_Body,3,away,2019-05-17 21:25:00,2019-05-17 22:30:00,1500,701
884,A,2019-05-17 21:30:00,SU,1079,D,IGT,32A,158,47,193,1,111,Narrow_Body,5,away,2019-05-17 21:30:00,2019-05-17 22:35:00,1550,282
885,D,2019-05-17 21:30:00,SU,1466,D,SKX,SU9,87,70,193,1,17,Regional,5,away,2019-05-17 20:40:00,2019-05-17 21:30:00,1250,532
886,D,2019-05-17 21:30:00,SU,1406,D,SVX,32A,158,157,200,1,1,Narrow_Body,5,away,2019-05-17 20:25:00,2019-05-17 21:30:00,1550,490
887,D,2019-05-17 21:30:00,SU,44,D,LED,32A,158,139,201,1,19,Narrow_Body,5,away,2019-05-17 20:25:00,2019-05-17 21:30:00,1550,38
888,A,2019-05-17 21:30:00,SU,1215,D,KUF,73H,158,154,193,1,4,Narrow_Body,5,away,2019-05-17 21:30:00,2019-05-17 22:35:00,1550,370
889,D,2019-05-17 21:35:00,SU,1172,D,ASF,32A,158,138,202,1,20,Narrow_Body,5,away,2019-05-17 20:30:00,2019-05-17 21:35:00,1550,335
890,D,2019-05-17 21:35:00,KM,561,I,MLA,320,168,87,77,5,81,Narrow_Body,5,away,2019-05-17 20:30:00,2019-05-17 21:35:00,1600,210
891,A,2019-05-17 21:35:00,SU,1405,D,SVX,32A,158,134,198,1,24,Narrow_Body,5,away,2019-05-17 21:35:00,2019-05-17 22:40:00,1550,489
892,A,2019-05-17 21:35:00,SU,1107,D,KRR,73H,158,143,199,1,15,Narrow_Body,5,away,2019-05-17 21:35:00,2019-05-17 22:40:00,1550,290
893,D,2019-05-17 21:35:00,N4,305,D,KHV,332,283,179,17,3,104,Wide_Body,5,jetbridge,2019-05-17 20:35:00,2019-05-17 21:35:00,2050,144
894,D,2019-05-17 21:40:00,SU,1430,D,BAX,73H,158,144,80,3,14,Narrow_Body,2,away,2019-05-17 20:35:00,2019-05-17 21:40:00,1600,510
895,A,2019-05-17 21:40:00,SU,2327,I,MUC,73H,158,158,4,3,0,Narrow_Body,2,away,2019-05-17 21:40:00,2019-05-17 22:45:00,1500,810
896,A,2019-05-17 21:45:00,SU,2315,I,SXF,32A,158,154,5,3,4,Narrow_Body,5,away,2019-05-17 21:45:00,2019-05-17 22:50:00,1500,800
897,A,2019-05-17 21:45:00,CZ,8371,I,SZX,333,284,228,9,3,56,Wide_Body,5,away,2019-05-17 21:45:00,2019-05-17 23:05:00,1900,1005
898,D,2019-05-17 21:45:00,SU,1882,I,FRU,32B,183,173,5,3,10,Narrow_Body,5,away,2019-05-17 20:40:00,2019-05-17 21:45:00,1600,664
899,D,2019-05-17 21:45:00,SU,1510,D,SGC,32A,158,143,203,1,15,Narrow_Body,5,away,2019-05-17 20:40:00,2019-05-17 21:45:00,1550,558
900,A,2019-05-17 21:45:00,EO,226,D,AER,73H,189,146,5,3,43,Narrow_Body,5,away,2019-05-17 21:45:00,2019-05-17 22:50:00,1500,113
901,A,2019-05-17 21:50:00,SU,1225,D,GOJ,73H,158,106,87,1,52,Narrow_Body,6,away,2019-05-17 21:50:00,2019-05-17 22:55:00,1550,380
902,A,2019-05-17 21:50:00,SU,2155,I,DUS,32B,183,175,6,3,8,Narrow_Body,6,away,2019-05-17 21:50:00,2019-05-17 22:55:00,1600,767
903,D,2019-05-17 21:50:00,SU,1250,D,NBC,32A,158,140,87,1,18,Narrow_Body,6,away,2019-05-17 20:45:00,2019-05-17 21:50:00,1550,393
904,D,2019-05-17 21:50:00,SU,1274,D,KRR,73H,158,154,204,1,4,Narrow_Body,6,away,2019-05-17 20:45:00,2019-05-17 21:50:00,1550,405
905,D,2019-05-17 21:50:00,SU,1144,D,AAQ,73H,158,145,205,1,13,Narrow_Body,6,away,2019-05-17 20:45:00,2019-05-17 21:50:00,1550,318
906,A,2019-05-17 21:50:00,SU,1293,D,IJK,SU9,87,81,87,1,6,Regional,6,away,2019-05-17 21:50:00,2019-05-17 22:40:00,1250,416
907,D,2019-05-17 21:55:00,SU,320,I,MLE,333,302,79,82,2,223,Wide_Body,4,away,2019-05-17 20:35:00,2019-05-17 21:55:00,1850,147
908,A,2019-05-17 21:55:00,SU,2621,I,AGP,73H,158,152,7,3,6,Narrow_Body,4,away,2019-05-17 21:55:00,2019-05-17 23:00:00,1500,940
909,A,2019-05-17 21:55:00,SU,1833,I,MSQ,32B,183,179,74,2,4,Narrow_Body,4,away,2019-05-17 21:55:00,2019-05-17 23:00:00,1750,632
910,D,2019-05-17 21:55:00,D2,154,D,CEE,SU9,100,58,7,3,42,Regional,4,away,2019-05-17 21:05:00,2019-05-17 21:55:00,1200,63
911,A,2019-05-17 22:00:00,EO,244,D,CSY,E90,110,84,7,3,26,Regional,4,away,2019-05-17 22:00:00,2019-05-17 22:50:00,1200,125
912,D,2019-05-17 22:00:00,SU,1056,D,MCX,32A,158,158,206,1,0,Narrow_Body,4,away,2019-05-17 20:55:00,2019-05-17 22:00:00,1550,277
913,A,2019-05-17 22:00:00,SU,27,D,LED,32A,158,156,86,1,2,Narrow_Body,4,away,2019-05-17 22:00:00,2019-05-17 23:05:00,1550,23
914,D,2019-05-17 22:00:00,SU,1834,I,MSQ,SU9,87,83,7,3,4,Regional,4,away,2019-05-17 21:10:00,2019-05-17 22:00:00,1200,633
915,A,2019-05-17 22:05:00,N4,148,D,LED,73H,189,180,1,3,9,Narrow_Body,4,away,2019-05-17 22:05:00,2019-05-17 23:10:00,1600,57
916,D,2019-05-17 22:05:00,KC,876,I,ALA,321,179,111,1,5,68,Narrow_Body,4,away,2019-05-17 21:00:00,2019-05-17 22:05:00,1550,240
917,A,2019-05-17 22:05:00,SU,1199,D,KZN,32A,158,147,88,1,11,Narrow_Body,4,away,2019-05-17 22:05:00,2019-05-17 23:10:00,1550,356
918,A,2019-05-17 22:05:00,SU,2523,I,ALC,320,140,93,1,3,47,Narrow_Body,4,away,2019-05-17 22:05:00,2019-05-17 23:10:00,1500,903
919,A,2019-05-17 22:10:00,SU,1187,D,VOG,SU9,87,79,89,1,8,Regional,4,away,2019-05-17 22:10:00,2019-05-17 23:00:00,1250,344
920,A,2019-05-17 22:10:00,FV,6174,D,SIP,73H,189,77,7,3,112,Narrow_Body,4,away,2019-05-17 22:10:00,2019-05-17 23:15:00,1500,973
921,D,2019-05-17 22:10:00,SU,1892,I,TBS,32B,183,162,7,3,21,Narrow_Body,4,away,2019-05-17 21:05:00,2019-05-17 22:10:00,1600,668
922,A,2019-05-17 22:10:00,FV,6184,D,ROV,73H,189,163,7,3,26,Narrow_Body,4,away,2019-05-17 22:10:00,2019-05-17 23:15:00,1600,977
923,A,2019-05-17 22:15:00,SU,1393,D,PEE,SU9,87,70,90,1,17,Regional,5,away,2019-05-17 22:15:00,2019-05-17 23:05:00,1250,479
924,D,2019-05-17 22:15:00,SU,1532,D,CEK,32A,158,158,90,1,0,Narrow_Body,5,away,2019-05-17 21:10:00,2019-05-17 22:15:00,1550,568
925,D,2019-05-17 22:15:00,SU,1198,D,KZN,32A,158,154,207,1,4,Narrow_Body,5,away,2019-05-17 21:10:00,2019-05-17 22:15:00,1550,355
926,A,2019-05-17 22:15:00,SU,1303,D,MRV,73H,158,120,90,1,38,Narrow_Body,5,away,2019-05-17 22:15:00,2019-05-17 23:20:00,1550,424
927,A,2019-05-17 22:15:00,EO,374,D,SVX,E90,110,94,8,3,16,Regional,5,away,2019-05-17 22:15:00,2019-05-17 23:05:00,1200,160
928,A,2019-05-17 22:20:00,SU,2263,I,TLL,SU9,87,61,10,3,26,Regional,6,away,2019-05-17 22:20:00,2019-05-17 23:10:00,1200,790
929,A,2019-05-17 22:20:00,SU,2515,I,BCN,32B,183,132,11,3,51,Narrow_Body,6,away,2019-05-17 22:20:00,2019-05-17 23:25:00,1500,901
930,D,2019-05-17 22:20:00,KC,874,I,TSE,32Q,179,87,10,5,92,Narrow_Body,6,away,2019-05-17 21:15:00,2019-05-17 22:20:00,1550,238
931,D,2019-05-17 22:20:00,SU,1394,D,PEE,32A,158,151,208,1,7,Narrow_Body,6,away,2019-05-17 21:15:00,2019-05-17 22:20:00,1550,480
932,A,2019-05-17 22:20:00,FV,6186,D,AER,73H,189,167,10,3,22,Narrow_Body,6,away,2019-05-17 22:20:00,2019-05-17 23:25:00,1600,979
933,D,2019-05-17 22:20:00,SU,1458,D,NOZ,73H,158,106,10,3,52,Narrow_Body,6,away,2019-05-17 21:15:00,2019-05-17 22:20:00,1500,526
934,D,2019-05-17 22:25:00,SU,1750,D,YKS,73H,158,91,209,1,67,Narrow_Body,6,away,2019-05-17 21:20:00,2019-05-17 22:25:00,1550,616
935,D,2019-05-17 22:25:00,SU,1762,D,OMS,32A,158,154,75,3,4,Narrow_Body,6,away,2019-05-17 21:20:00,2019-05-17 22:25:00,1600,620
936,D,2019-05-17 22:25:00,SU,1936,I,KGF,32B,183,123,76,3,60,Narrow_Body,6,away,2019-05-17 21:20:00,2019-05-17 22:25:00,1600,672
937,A,2019-05-17 22:25:00,SU,2133,I,IST,32A,158,103,2,3,55,Narrow_Body,6,away,2019-05-17 22:25:00,2019-05-17 23:30:00,1500,753
938,A,2019-05-17 22:25:00,N4,134,D,SIP,73H,189,144,10,3,45,Narrow_Body,6,away,2019-05-17 22:25:00,2019-05-17 23:30:00,1500,55
939,A,2019-05-17 22:25:00,SU,2681,I,RIX,320,140,89,75,3,51,Narrow_Body,6,away,2019-05-17 22:25:00,2019-05-17 23:30:00,1600,952
940,A,2019-05-17 22:30:00,EO,390,D,NBC,E90,110,99,3,3,11,Regional,3,away,2019-05-17 22:30:00,2019-05-17 23:20:00,1200,164
941,A,2019-05-17 22:30:00,EO,200,D,SKX,E90,110,68,76,3,42,Regional,3,away,2019-05-17 22:30:00,2019-05-17 23:20:00,1300,92
942,A,2019-05-17 22:30:00,AH,3000,I,ALG,736,101,41,77,5,60,Regional,3,away,2019-05-17 22:30:00,2019-05-17 23:20:00,1300,960
943,D,2019-05-17 22:35:00,SU,1216,D,KUF,73H,158,154,200,1,4,Narrow_Body,1,away,2019-05-17 21:30:00,2019-05-17 22:35:00,1550,371
944,D,2019-05-17 22:40:00,SU,1396,D,SCW,32A,158,103,201,1,55,Narrow_Body,3,away,2019-05-17 21:35:00,2019-05-17 22:40:00,1550,482
945,A,2019-05-17 22:40:00,SU,2695,I,AMS,32B,183,177,42,5,6,Narrow_Body,3,away,2019-05-17 22:40:00,2019-05-17 23:45:00,1750,958
946,A,2019-05-17 22:40:00,SU,2473,I,NCE,320,140,61,78,5,79,Narrow_Body,3,away,2019-05-17 22:40:00,2019-05-17 23:45:00,1600,885
947,A,2019-05-17 22:45:00,SU,2349,I,HAM,320,140,119,4,3,21,Narrow_Body,3,away,2019-05-17 22:45:00,2019-05-17 23:50:00,1500,822
948,A,2019-05-17 22:45:00,SU,2201,I,HEL,320,140,122,79,3,18,Narrow_Body,3,away,2019-05-17 22:45:00,2019-05-17 23:50:00,1600,782
949,D,2019-05-17 22:45:00,SU,1844,I,KIV,32A,158,136,4,3,22,Narrow_Body,3,away,2019-05-17 21:40:00,2019-05-17 22:45:00,1500,640
950,D,2019-05-17 22:50:00,SU,1184,D,VOG,73H,158,149,194,1,9,Narrow_Body,4,away,2019-05-17 21:45:00,2019-05-17 22:50:00,1550,341
951,A,2019-05-17 22:50:00,SU,2459,I,CDG,320,140,129,4,3,11,Narrow_Body,4,away,2019-05-17 22:50:00,2019-05-17 23:55:00,1500,874
952,D,2019-05-17 22:50:00,SU,1646,D,NJC,32A,158,141,4,3,17,Narrow_Body,4,away,2019-05-17 21:45:00,2019-05-17 22:50:00,1500,600
953,A,2019-05-17 22:50:00,SU,2629,I,BRU,73H,158,119,4,5,39,Narrow_Body,4,away,2019-05-17 22:50:00,2019-05-17 23:55:00,1550,942
954,D,2019-05-17 22:55:00,FV,6193,D,ROV,73H,189,186,12,3,3,Narrow_Body,4,jetbridge,2019-05-17 22:05:00,2019-05-17 22:55:00,1750,982
955,A,2019-05-17 22:55:00,SU,1205,D,PEE,SU9,87,78,87,1,9,Regional,4,away,2019-05-17 22:55:00,2019-05-17 23:45:00,1250,360
956,A,2019-05-17 22:55:00,SU,2413,I,MXP,320,140,89,5,3,51,Narrow_Body,4,away,2019-05-17 22:55:00,2019-05-18 00:00:00,1500,854
957,D,2019-05-17 22:55:00,SU,2118,I,RIX,SU9,87,41,5,3,46,Regional,4,away,2019-05-17 22:05:00,2019-05-17 22:55:00,1200,745
958,A,2019-05-17 23:00:00,SU,2051,I,TIV,73H,158,117,5,5,41,Narrow_Body,1,away,2019-05-17 23:00:00,2019-05-18 00:05:00,1550,719
959,A,2019-05-17 23:05:00,SU,2409,I,FCO,320,140,89,6,3,51,Narrow_Body,3,away,2019-05-17 23:05:00,2019-05-18 00:10:00,1500,850
960,A,2019-05-17 23:05:00,SU,509,I,TLV,32B,183,134,8,3,49,Narrow_Body,3,away,2019-05-17 23:05:00,2019-05-18 00:10:00,1500,191
961,D,2019-05-17 23:05:00,SU,1530,D,TOF,73H,158,138,6,3,20,Narrow_Body,3,away,2019-05-17 22:00:00,2019-05-17 23:05:00,1500,566
962,D,2019-05-17 23:10:00,SU,1128,D,AER,73H,158,137,191,1,21,Narrow_Body,3,away,2019-05-17 22:05:00,2019-05-17 23:10:00,1550,303
963,A,2019-05-17 23:10:00,SU,2583,I,LHR,321,170,150,1,3,20,Narrow_Body,3,away,2019-05-17 23:10:00,2019-05-18 00:15:00,1500,919
964,A,2019-05-17 23:10:00,SU,2657,I,FRA,73H,158,156,6,3,2,Narrow_Body,3,away,2019-05-17 23:10:00,2019-05-18 00:15:00,1500,948
965,D,2019-05-17 23:15:00,SU,34,D,LED,32A,158,149,192,1,9,Narrow_Body,4,away,2019-05-17 22:10:00,2019-05-17 23:15:00,1550,30
966,A,2019-05-17 23:15:00,SU,1365,D,STW,SU9,87,81,86,1,6,Regional,4,away,2019-05-17 23:15:00,2019-05-18 00:05:00,1250,461
967,A,2019-05-17 23:15:00,SU,2003,I,WAW,32A,158,137,7,3,21,Narrow_Body,4,away,2019-05-17 23:15:00,2019-05-18 00:20:00,1500,693
968,A,2019-05-17 23:15:00,SU,2075,I,LCA,321,170,106,9,3,64,Narrow_Body,4,away,2019-05-17 23:15:00,2019-05-18 00:20:00,1500,727
969,D,2019-05-17 23:20:00,SU,1322,D,MMK,32A,158,60,195,1,98,Narrow_Body,2,away,2019-05-17 22:15:00,2019-05-17 23:20:00,1550,435
970,A,2019-05-17 23:20:00,SU,1863,I,EVN,32B,183,154,3,3,29,Narrow_Body,2,away,2019-05-17 23:20:00,2019-05-18 00:25:00,1500,652
971,D,2019-05-17 23:25:00,SU,1294,D,IJK,SU9,87,78,190,1,9,Regional,6,away,2019-05-17 22:35:00,2019-05-17 23:25:00,1250,417
972,A,2019-05-17 23:25:00,SU,2025,I,PRG,32B,183,120,11,3,63,Narrow_Body,6,away,2019-05-17 23:25:00,2019-05-18 00:30:00,1500,707
973,A,2019-05-17 23:25:00,SU,1007,D,KGD,73H,158,146,88,1,12,Narrow_Body,6,away,2019-05-17 23:25:00,2019-05-18 00:30:00,1550,264
974,D,2019-05-17 23:25:00,N4,633,D,SIP,73H,189,179,11,3,10,Narrow_Body,6,away,2019-05-17 22:20:00,2019-05-17 23:25:00,1600,219
975,D,2019-05-17 23:25:00,FV,6163,D,KGD,73H,189,121,80,3,68,Narrow_Body,6,away,2019-05-17 22:20:00,2019-05-17 23:25:00,1600,966
976,A,2019-05-17 23:25:00,SU,2353,I,VIE,73H,158,120,11,5,38,Narrow_Body,6,away,2019-05-17 23:25:00,2019-05-18 00:30:00,1550,824
977,D,2019-05-17 23:30:00,EO,201,D,PEE,E90,110,107,81,3,3,Regional,3,away,2019-05-17 22:40:00,2019-05-17 23:30:00,1300,94
978,A,2019-05-17 23:30:00,SU,2387,I,ARN,320,140,116,2,3,24,Narrow_Body,3,away,2019-05-17 23:30:00,2019-05-18 00:35:00,1500,838
979,D,2019-05-17 23:30:00,EO,173,D,SVX,73H,189,168,2,3,21,Narrow_Body,3,away,2019-05-17 22:25:00,2019-05-17 23:30:00,1600,72
980,A,2019-05-17 23:35:00,SU,1375,D,EGO,SU9,87,77,89,1,10,Regional,7,away,2019-05-17 23:35:00,2019-05-18 00:25:00,1250,471
981,A,2019-05-17 23:35:00,SU,1261,D,UFA,32A,158,149,90,1,9,Narrow_Body,7,away,2019-05-17 23:35:00,2019-05-18 00:40:00,1550,400
982,D,2019-05-17 23:35:00,CZ,8372,I,SZX,333,284,198,19,3,86,Wide_Body,7,jetbridge,2019-05-17 22:35:00,2019-05-17 23:35:00,2050,1006
983,D,2019-05-17 23:35:00,SU,1960,I,KZO,320,140,82,82,2,58,Narrow_Body,7,away,2019-05-17 22:30:00,2019-05-17 23:35:00,1550,686
